Time of Day,Process Name,PID,Operation,Path,Result,Detail
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\gdi32full.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\gdi32.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\combase.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\ole32.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\Office16\C2R64.dll,REPARSE,"Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: <unknown>"
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Program Files\Common Files\microsoft shared\ClickToRun\C2R64.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Program Files\Microsoft Office\root\Office16\vcruntime140.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Program Files\Microsoft Office\root\Office16\vcruntime140_1.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Program Files\Microsoft Office\root\Office16\msvcp140.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\Office16\AppvIsvSubsystems64.dll,REPARSE,"Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: <unknown>"
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Program Files\Common Files\microsoft shared\ClickToRun\AppvIsvSubsystems64.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Program Files\Microsoft Office\root\Office16\OutlookServicing.DLL,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\System32\imm32.dll,FAST IO DISALLOWED,
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\System32\imm32.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\imm32.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument\,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Error Message Instrument,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\UseFilter,NAME NOT FOUND,Length: 544
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\GdiScaling,NAME NOT FOUND,"Length: 1,024"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\UseFilter,NAME NOT FOUND,Length: 544
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\PerProcessSystemDpi,NAME NOT FOUND,"Length: 1,024"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Display,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\GRE_Initialize\DisableMetaFiles,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\SpriteFillColor,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\Windows\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Windows\Control Panel\Desktop\EnablePerProcessSystemDPI,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\EnablePerProcessSystemDPI,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\OUTLOOK,NAME NOT FOUND,Length: 172
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\LanguageConfiguration,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\PreferredUILanguages,NAME NOT FOUND,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages,BUFFER OVERFLOW,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\PreferredUILanguages,NAME NOT FOUND,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Policies\Microsoft\MUI\Settings,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Policies\Microsoft\Control Panel\Desktop,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Control Panel\Desktop\LanguageConfiguration,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\UseFilter,NAME NOT FOUND,Length: 544
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\DpiAwareness,NAME NOT FOUND,"Length: 1,024"
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Ole\AggressiveMTATesting,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\machine,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppModel\Lookaside\user,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Classes\Local Settings,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139_Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139_Classes\Local Settings\Software\Microsoft\Ole\FeatureDevelopmentProperties,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139_Classes\Local Settings\Software\Microsoft\Ole,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\OLE\Tracing,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\OLE\Tracing,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\System32\oleaut32.dll,FAST IO DISALLOWED,
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\System32\oleaut32.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,QueryOpen,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,FAST IO DISALLOWED,
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\Globalization\Sorting\SortDefault.nls,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\Sorting\Ids,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\System32\tzres.dll,FAST IO DISALLOWED,
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\System32\tzres.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\System32\en-US\tzres.dll.mui,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\System32\tzres.dll,FAST IO DISALLOWED,
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\System32\tzres.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-US,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\System32\en-US\tzres.dll.mui,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\Time Zones\GMT Standard Time\Dynamic DST,NAME NOT FOUND,"Desired Access: Read, Maximum Allowed"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\ClickToRun\OverRide,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Office\Common\MID,BUFFER OVERFLOW,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WindowsUpdate\SusClientId,BUFFER OVERFLOW,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Rpc\MaxRpcSize,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Services\CCG,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\ComputerName\ActiveComputerName,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\UseFilter,NAME NOT FOUND,Length: 544
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\outlook.exe\RpcRuntimeConfigFlags,NAME NOT FOUND,"Length: 1,024"
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc\StateInformation,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc\ExtErrorInformation,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc\IgnoreDelegationFailure,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc\EnableAuthEpResolution,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc\MaxNonPagedPoolPerConnection,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Rpc\EnableTcpPortScaling,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Rpc\IdleTimerWindow,NAME NOT FOUND,Length: 16
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\bcryptprimitives.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlset\Control\Lsa,REPARSE,Desired Access: Query Value
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\PackageFolder,BUFFER OVERFLOW,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Configuration\PackageLockerPath,BUFFER OVERFLOW,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,CreateFile,C:\Program Files\Microsoft Office\root\Office16\AppVIsvSubsystems64.dll.3.Manifest,NAME NOT FOUND,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots,NAME NOT FOUND,Desired Access: Enumerate Sub Keys
14:15.7,OUTLOOK.EXE,21424,QueryOpen,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.7309_none_3e05feeae336a044\comctl32.dll,FAST IO DISALLOWED,
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.7309_none_3e05feeae336a044\comctl32.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Srp\GP\,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED,NAME NOT FOUND,Length: 48
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\AppID\Configuration\SMARTLOCKER\DISABLED,NAME NOT FOUND,Length: 48
14:15.7,OUTLOOK.EXE,21424,CreateFileMapping,C:\Windows\WindowsShell.Manifest,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE"
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest,NAME NOT FOUND,Length: 20
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\SoftGrid\4.5\Client\AppFS,NAME NOT FOUND,Desired Access: Query Value
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\Disabled,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\Disabled,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY\MACHINE\Software\Microsoft\AppV\Subsystem\VirtualRegistry\PassThroughPaths,BUFFER OVERFLOW,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY\MACHINE\Software\Microsoft\AppV\Subsystem\VirtualRegistry\PassThroughPaths,BUFFER OVERFLOW,Length: 144
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\ClickToRun\OverRide,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\Software\Microsoft\ClickToRun\OverRide,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\Disabled,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\Disabled,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 8, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegEnumValue,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\ComExclusions,NO MORE ENTRIES,"Index: 4,294,967,295, Length: 32,768"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\AppV\Subsystem\ComExclusions,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\en-GB,NAME NOT FOUND,Length: 532
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale,REPARSE,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\en-GB,NAME NOT FOUND,Length: 532
14:15.7,OUTLOOK.EXE,21424,QuerySecurityFile,C:\Windows\System32\oleaut32.dll,BUFFER OVERFLOW,Information: Owner
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\OLEAUT,NAME NOT FOUND,Desired Access: Query Value
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\Disabled,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppV\Subsystem\Disabled,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\AppVISV\Virtualized,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\AppVISV\Virtualized,NAME NOT FOUND,Desired Access: Read
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKU\S-1-5-21-3864127288-4269091514-3769087142-6139\Software\Microsoft\Office\Outlook\RipcordFlightOn,NAME NOT FOUND,Length: 12
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\MACHINE\System\CurrentControlSet\Control\Session Manager,NAME NOT FOUND,"Desired Access: Query Value, Enumerate Sub Keys"
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys"
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelaySleepLoopWindowSize,NAME NOT FOUND,Length: 80
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelaySpinCountThreshold,NAME NOT FOUND,Length: 80
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelayBaseYield,NAME NOT FOUND,Length: 80
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtFactorYield,NAME NOT FOUND,Length: 80
14:15.7,OUTLOOK.EXE,21424,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelayMaxYield,NAME NOT FOUND,Length: 80
14:15.7,OUTLOOK.EXE,21424,RegOpenKey,HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide,NAME NOT FOUND,Desired Access: Read
